Time_ms,V1
449,1.712
706,1.763
912,1.731
917,1.725
921,1.72
925,1.726
929,1.708
933,1.717
937,1.731
941,1.721
945,1.757
949,1.757
953,1.722
957,1.683
961,1.76
965,1.77
969,1.804
973,1.785
977,1.715
981,1.747
985,1.851
989,1.755
993,1.693
997,1.737
1001,1.82
1005,1.696
1009,1.75
1013,1.765
1016,1.741
1020,1.779
1024,1.766
1028,1.71
1032,1.798
1040,1.688
1045,1.794
1050,1.789
1054,1.75
1057,1.75
1061,1.783
1065,1.702
1069,1.705
1073,1.707
1077,1.688
1081,1.704
1085,1.749
1089,1.707
1092,1.804
1096,1.766
1100,1.716
1103,1.765
1107,1.755
1111,1.7
1115,1.82
1118,1.673
1122,1.73
1126,1.737
1129,1.723
1133,1.776
1137,1.764
1141,1.741
1144,1.712
1148,1.71
1152,1.743
1156,1.735
1165,1.727
1170,1.737
1174,1.717
1178,1.723
1182,1.765
1186,1.723
1190,1.779
1194,1.75
1198,1.713
1202,1.753
1206,1.746
1210,1.727
1214,1.751
1218,1.741
1222,1.784
1226,1.727
1230,1.746
1234,1.702
1238,1.722
1242,1.737
1246,1.723
1250,1.81
1254,1.757
1258,1.731
1262,1.736
1266,1.77
1270,1.754
1275,1.722
1279,1.754
1283,1.745
1287,1.692
1296,1.799
1301,1.719
1305,1.738
1309,1.791
1313,1.747
1317,1.754
1321,1.768
1325,1.72
1329,1.758
1333,1.745
1337,1.742
1341,1.795
1345,1.766
1349,1.744
1353,1.741
1357,1.74
1361,1.713
1365,1.789
1369,1.731
1373,1.75
1377,1.726
1381,1.742
1385,1.75
1389,1.715
1393,1.721
1397,1.737
1401,1.735
1405,1.758
1409,1.776
1413,1.741
1417,1.751
1426,1.736
1431,1.783
1435,1.779
1439,1.726
1443,1.766
1447,1.77
1451,1.708
1455,1.741
1459,1.719
1463,1.742
1467,1.759
1471,1.725
1475,1.738
1480,1.749
1484,1.741
1488,1.747
1492,1.754
1496,1.719
1500,1.777
1504,1.778
1508,1.799
1512,1.77
1516,1.775
1520,1.753
1524,1.758
1528,1.713
1532,1.717
1536,1.729
1541,1.716
1545,1.724
1549,1.779
1558,1.764
1563,1.722
1567,1.729
1571,1.727
1575,1.665
1579,1.757
1583,1.745
1587,1.671
1591,1.687
1594,1.718
1598,1.721
1602,1.768
1606,1.749
1609,1.724
1614,1.716
1617,1.781
1621,1.789
1625,1.733
1629,1.732
1632,1.68
1636,1.782
1640,1.783
1644,1.766
1651,1.739
1655,1.804
1659,1.753
1662,1.754
1666,1.733
1670,1.737
1674,1.829
1680,1.726
1684,1.712
1688,1.76
1691,1.721
1695,1.739
1699,1.778
1703,1.725
1706,1.73
1710,1.728
1714,1.756
1718,1.711
1722,1.739
1726,1.75
1730,1.77
1734,1.795
1738,1.764
1742,1.74
1746,1.799
1750,1.737
1754,1.793
1758,1.762
1762,1.739
1766,1.717
1771,1.753
1775,1.753
1778,1.738
1783,1.7
1787,1.72
1791,1.718
1795,1.762
1799,1.741
1807,1.784
1812,1.755
1816,1.733
1820,1.767
1824,1.765
1828,1.769
1832,1.725
1836,1.755
1840,1.745
1844,1.675
1848,1.764
1852,1.801
1856,1.844
1860,1.784
1864,1.671
1868,1.725
1872,1.738
1877,1.778
1880,1.734
1885,1.743
1889,1.741
1893,1.833
1897,1.761
1901,1.771
1905,1.729
1909,1.758
1913,1.773
1917,1.754
1921,1.799
1925,1.696
1929,1.739
1939,1.711
1944,1.71
1948,1.766
1951,1.772
1955,1.791
1960,1.712
1964,1.73
1967,1.751
1972,1.76
1976,1.741
1980,1.713
1984,1.716
1988,1.716
1992,1.745
1996,1.725
1999,1.788
2004,1.805
2008,1.729
2012,1.669
2016,1.783
2020,1.725
2024,1.695
2028,1.74
2032,1.71
2036,1.75
2040,1.75
2044,1.733
2048,1.747
2052,1.683
2057,1.679
2061,1.729
2070,1.708
2075,1.808
2079,1.76
2083,1.77
2087,1.795
2091,1.658
2095,1.678
2099,1.727
2103,1.725
2107,1.755
2112,1.728
2116,1.79
2119,1.754
2124,1.779
2128,1.692
2132,1.716
2136,1.793
2140,1.744
2144,1.786
2148,1.713
2152,1.754
2156,1.748
2160,1.828
2164,1.75
2167,1.75
2172,1.77
2176,1.756
2179,1.754
2183,1.735
2187,1.782
2191,1.8
2201,1.715
2205,1.741
2209,1.733
2213,1.754
2217,1.79
2220,1.704
2225,1.737
2228,1.733
2232,1.769
2236,1.806
2240,1.815
2243,1.75
2247,1.746
2251,1.687
2254,1.714
2258,1.735
2262,1.714
2265,1.816
2269,1.83
2273,1.718
2277,1.745
2280,1.744
2284,1.755
2288,1.724
2292,1.686
2296,1.759
2300,1.734
2304,1.739
2308,1.798
2312,1.751
2316,1.735
2325,1.693
2329,1.673
2333,1.754
2338,1.781
2341,1.8
2345,1.758
2349,1.687
2353,1.745
2357,1.745
2361,1.77
2365,1.786
2369,1.764
2373,1.758
2377,1.791
2381,1.716
2385,1.704
2389,1.739
2393,1.729
2397,1.715
2401,1.717
2405,1.734
2409,1.739
2413,1.754
2417,1.774
2421,1.729
2425,1.77
2429,1.735
2433,1.7
2437,1.716
2441,1.766
2445,1.77
2454,1.745
2459,1.745
2463,1.752
2467,1.705
2471,1.743
2475,1.737
2479,1.751
2483,1.761
2487,1.752
2491,1.713
2495,1.754
2499,1.797
2503,1.757
2506,1.772
2510,1.786
2514,1.768
2518,1.794
2522,1.816
2526,1.758
2530,1.724
2534,1.75
2538,1.721
2542,1.711
2546,1.787
2550,1.75
2554,1.733
2558,1.69
2562,1.726
2566,1.741
2570,1.735
2574,1.779
2583,1.829
2588,1.809
2592,1.83
2596,1.758
2600,1.774
2604,1.774
2608,1.793
2612,1.746
2616,1.763
2620,1.783
2624,1.737
2628,1.701
2632,1.799
2636,1.733
2640,1.729
2644,1.722
2648,1.745
2652,1.794
2656,1.76
2659,1.77
2663,1.729
2668,1.779
2672,1.708
2675,1.745
2679,1.802
2683,1.701
2687,1.74
2691,1.75
2695,1.739
2699,1.771
2703,1.667
2713,1.726
2717,1.733
2721,1.755
2724,1.751
2728,1.751
2732,1.732
2736,1.806
2739,1.767
2743,1.727
2747,1.81
2750,1.741
2754,1.675
2758,1.809
2761,1.703
2765,1.726
2769,1.795
2773,1.692
2776,1.727
2780,1.779
2784,1.759
2788,1.763
2792,1.766
2795,1.732
2799,1.774
2803,1.711
2807,1.806
2810,1.746
2814,1.766
2818,1.77
2822,1.752
2825,1.723
2834,1.767
2839,1.691
2842,1.751
2846,1.766
2850,1.753
2854,1.781
2858,1.748
2862,1.745
2866,1.792
2870,1.712
2874,1.77
2878,1.747
2882,1.735
2886,1.84
2890,1.705
2894,1.741
2898,1.74
2902,1.677
2906,1.732
2910,1.787
2914,1.709
2918,1.76
2922,1.76
2926,1.714
2930,1.834
2934,1.712
2939,1.774
2943,1.792
2947,1.717
2950,1.777
2955,1.745
2964,1.716
2969,1.737
2973,1.711
2977,1.799
2981,1.739
2985,1.712
2989,1.813
2993,1.731
2997,1.691
3001,1.81
3005,1.726
3009,1.734
3013,1.729
3017,1.735
3021,1.746
3025,1.791
3029,1.681
3033,1.718
3037,1.722
3041,1.725
3045,1.701
3049,1.789
3053,1.712
3057,1.773
3062,1.76
3065,1.768
3069,1.707
3074,1.707
3078,1.775
3082,1.746
3085,1.76
3095,1.742
3100,1.721
3104,1.679
3108,1.733
3112,1.755
3116,1.667
3120,1.722
3124,1.81
3128,1.786
3132,1.766
3136,1.682
