Time_ms,V1
449,1.77
706,1.725
912,1.725
917,1.713
921,1.703
925,1.744
929,1.771
933,1.724
937,1.758
941,1.789
945,1.671
949,1.724
953,1.775
957,1.739
961,1.75
965,1.739
969,1.764
973,1.733
977,1.724
981,1.769
985,1.692
989,1.77
993,1.746
997,1.78
1001,1.748
1005,1.729
1009,1.713
1013,1.77
1016,1.757
1020,1.724
1024,1.754
1028,1.764
1032,1.709
1040,1.795
1045,1.747
1050,1.795
1054,1.688
1057,1.743
1061,1.656
1065,1.706
1069,1.7
1073,1.762
1077,1.712
1081,1.796
1085,1.712
1089,1.869
1092,1.714
1096,1.742
1100,1.753
1103,1.726
1107,1.754
1111,1.736
1115,1.716
1118,1.706
1122,1.754
1126,1.798
1129,1.756
1133,1.708
1137,1.733
1141,1.721
1144,1.77
1148,1.73
1152,1.728
1156,1.765
1165,1.754
1170,1.741
1174,1.749
1178,1.772
1182,1.795
1186,1.74
1190,1.708
1194,1.729
1198,1.78
1202,1.769
1206,1.758
1210,1.755
1214,1.726
1218,1.774
1222,1.742
1226,1.753
1230,1.729
1234,1.731
1238,1.763
1242,1.731
1246,1.733
1250,1.795
1254,1.76
1258,1.794
1262,1.748
1266,1.711
1270,1.714
1275,1.757
1279,1.766
1283,1.729
1287,1.714
1296,1.696
1301,1.75
1305,1.767
1309,1.745
1313,1.76
1317,1.736
1321,1.745
1325,1.78
1329,1.769
1333,1.718
1337,1.748
1341,1.728
1345,1.77
1349,1.733
1353,1.72
1357,1.674
1361,1.746
1365,1.766
1369,1.748
1373,1.743
1377,1.746
1381,1.724
1385,1.733
1389,1.741
1393,1.743
1397,1.745
1401,1.704
1405,1.747
1409,1.782
1413,1.665
1417,1.703
1426,1.745
1431,1.706
1435,1.762
1439,1.786
1443,1.746
1447,1.776
1451,1.721
1455,1.736
1459,1.757
1463,1.746
1467,1.711
1471,1.716
1475,1.763
1480,1.737
1484,1.75
1488,1.71
1492,1.726
1496,1.724
1500,1.781
1504,1.712
1508,1.702
1512,1.758
1516,1.732
1520,1.754
1524,1.737
1528,1.694
1532,1.793
1536,1.676
1541,1.758
1545,1.755
1549,1.755
1558,1.736
1563,1.807
1567,1.714
1571,1.759
1575,1.733
1579,1.772
1583,1.729
1587,1.77
1591,1.721
1594,1.774
1598,1.713
1602,1.75
1606,1.737
1609,1.738
1614,1.733
1617,1.779
1621,1.745
1625,1.785
1629,1.705
1632,1.738
1636,1.782
1640,1.747
1644,1.765
1651,1.688
1655,1.765
1659,1.752
1662,1.75
1666,1.688
1670,1.76
1674,1.738
1680,1.742
1684,1.728
1688,1.706
1691,1.768
1695,1.709
1699,1.804
1703,1.742
1706,1.711
1710,1.802
1714,1.72
1718,1.741
1722,1.728
1726,1.724
1730,1.765
1734,1.753
1738,1.796
1742,1.741
1746,1.799
1750,1.756
1754,1.766
1758,1.793
1762,1.713
1766,1.741
1771,1.791
1775,1.725
1778,1.771
1783,1.709
1787,1.65
1791,1.792
1795,1.735
1799,1.751
1807,1.808
1812,1.724
1816,1.806
1820,1.745
1824,1.743
1828,1.789
1832,1.728
1836,1.72
1840,1.782
1844,1.745
1848,1.723
1852,1.718
1856,1.75
1860,1.733
1864,1.748
1868,1.758
1872,1.721
1877,1.745
1880,1.724
1885,1.757
1889,1.739
1893,1.729
1897,1.77
1901,1.784
1905,1.716
1909,1.687
1913,1.784
1917,1.736
1921,1.725
1925,1.751
1929,1.758
1939,1.763
1944,1.746
1948,1.777
1951,1.775
1955,1.715
1960,1.708
1964,1.781
1967,1.699
1972,1.819
1976,1.676
1980,1.733
1984,1.791
1988,1.768
1992,1.758
1996,1.751
1999,1.745
2004,1.727
2008,1.745
2012,1.801
2016,1.721
2020,1.78
2024,1.737
2028,1.733
2032,1.775
2036,1.728
2040,1.766
2044,1.746
2048,1.738
2052,1.733
2057,1.667
2061,1.799
2070,1.717
2075,1.762
2079,1.778
2083,1.716
2087,1.768
2091,1.712
2095,1.75
2099,1.794
2103,1.723
2107,1.788
2112,1.754
2116,1.763
2119,1.755
2124,1.738
2128,1.783
2132,1.784
2136,1.809
2140,1.746
2144,1.768
2148,1.738
2152,1.708
2156,1.74
2160,1.766
2164,1.687
2167,1.769
2172,1.665
2176,1.76
2179,1.712
2183,1.76
2187,1.729
2191,1.741
2201,1.764
2205,1.766
2209,1.738
2213,1.739
2217,1.712
2220,1.671
2225,1.823
2228,1.737
2232,1.791
2236,1.72
2240,1.737
2243,1.733
2247,1.728
2251,1.75
2254,1.734
2258,1.75
2262,1.794
2265,1.7
2269,1.782
2273,1.773
2277,1.733
2280,1.77
2284,1.743
2288,1.732
2292,1.795
2296,1.723
2300,1.72
2304,1.791
2308,1.742
2312,1.751
2316,1.724
2325,1.734
2329,1.759
2333,1.708
2338,1.719
2341,1.804
2345,1.704
2349,1.774
2353,1.793
2357,1.721
2361,1.741
2365,1.745
2369,1.74
2373,1.733
2377,1.7
2381,1.766
2385,1.729
2389,1.735
2393,1.754
2397,1.731
2401,1.697
2405,1.77
2409,1.734
2413,1.751
2417,1.717
2421,1.742
2425,1.756
2429,1.766
2433,1.754
2437,1.762
2441,1.72
2445,1.729
2454,1.706
2459,1.733
2463,1.754
2467,1.736
2471,1.775
2475,1.758
2479,1.708
2483,1.798
2487,1.743
2491,1.752
2495,1.779
2499,1.727
2503,1.737
2506,1.764
2510,1.741
2514,1.74
2518,1.687
2522,1.78
2526,1.732
2530,1.759
2534,1.742
2538,1.725
2542,1.748
2546,1.762
2550,1.732
2554,1.717
2558,1.754
2562,1.77
2566,1.766
2570,1.755
2574,1.75
2583,1.753
2588,1.8
2592,1.794
2596,1.679
2600,1.71
2604,1.743
2608,1.776
2612,1.704
2616,1.741
2620,1.763
2624,1.708
2628,1.818
2632,1.739
2636,1.744
2640,1.724
2644,1.754
2648,1.752
2652,1.737
2656,1.742
2659,1.743
2663,1.787
2668,1.769
2672,1.774
2675,1.734
2679,1.802
2683,1.766
2687,1.74
2691,1.794
2695,1.65
2699,1.728
2703,1.762
