Time_ms,V1
449,1.754
706,1.676
912,1.708
917,1.79
921,1.729
925,1.772
929,1.704
933,1.7
937,1.781
941,1.762
945,1.735
949,1.671
953,1.789
957,1.742
961,1.746
965,1.789
969,1.729
973,1.746
977,1.775
981,1.749
985,1.782
989,1.829
993,1.756
997,1.711
1001,1.791
1005,1.807
1009,1.738
1013,1.733
1016,1.73
1020,1.746
1024,1.8
1028,1.779
1032,1.705
1040,1.735
1045,1.749
1050,1.723
1054,1.705
1057,1.757
1061,1.741
1065,1.709
1069,1.775
1073,1.773
1077,1.792
1081,1.761
1085,1.704
1089,1.719
1092,1.709
1096,1.77
1100,1.783
1103,1.733
1107,1.725
1111,1.721
1115,1.758
1118,1.79
1122,1.758
1126,1.746
1129,1.749
1133,1.762
1137,1.766
1141,1.822
1144,1.74
1148,1.706
1152,1.759
1156,1.789
1165,1.698
1170,1.696
1174,1.661
1178,1.751
1182,1.732
1186,1.735
1190,1.687
1194,1.636
1198,1.755
1202,1.769
1206,1.783
1210,1.775
1214,1.729
1218,1.765
1222,1.755
1226,1.796
1230,1.675
1234,1.713
1238,1.64
1242,1.77
1246,1.8
1250,1.765
1254,1.71
1258,1.713
1262,1.702
1266,1.716
1270,1.744
1275,1.772
1279,1.775
1283,1.763
1287,1.807
1296,1.73
1301,1.745
1305,1.737
1309,1.725
1313,1.764
1317,1.727
1321,1.785
1325,1.716
1329,1.751
1333,1.745
1337,1.725
1341,1.764
1345,1.755
1349,1.757
1353,1.738
1357,1.737
1361,1.814
1365,1.711
1369,1.758
1373,1.739
1377,1.732
1381,1.798
1385,1.78
1389,1.71
1393,1.702
1397,1.692
1401,1.681
1405,1.705
1409,1.8
1413,1.741
1417,1.737
1426,1.731
1431,1.696
1435,1.765
1439,1.734
1443,1.782
1447,1.714
1451,1.824
1455,1.758
1459,1.767
1463,1.795
1467,1.763
1471,1.737
1475,1.741
1480,1.727
1484,1.729
1488,1.75
1492,1.667
1496,1.736
1500,1.764
1504,1.725
1508,1.795
1512,1.809
1516,1.802
1520,1.69
1524,1.804
1528,1.73
1532,1.745
1536,1.779
1541,1.757
1545,1.67
1549,1.837
1558,1.824
1563,1.805
1567,1.741
1571,1.753
1575,1.734
1579,1.721
1583,1.702
1587,1.77
1591,1.79
1594,1.74
1598,1.72
1602,1.746
1606,1.718
1609,1.749
1614,1.776
1617,1.755
1621,1.744
1625,1.722
1629,1.809
1632,1.749
1636,1.752
1640,1.704
1644,1.656
1651,1.788
1655,1.732
1659,1.738
1662,1.696
1666,1.747
1670,1.759
1674,1.789
1680,1.743
1684,1.719
1688,1.764
1691,1.73
1695,1.773
1699,1.764
1703,1.77
1706,1.737
1710,1.721
1714,1.733
1718,1.751
1722,1.747
1726,1.785
1730,1.784
1734,1.75
1738,1.733
1742,1.689
1746,1.73
1750,1.682
1754,1.68
1758,1.787
1762,1.735
1766,1.75
1771,1.74
1775,1.739
1778,1.754
1783,1.775
1787,1.703
1791,1.735
1795,1.789
1799,1.859
1807,1.705
1812,1.721
1816,1.721
1820,1.699
1824,1.699
1828,1.764
1832,1.729
1836,1.792
1840,1.725
1844,1.733
1848,1.789
1852,1.746
1856,1.726
1860,1.781
1864,1.718
1868,1.72
1872,1.762
1877,1.806
1880,1.731
1885,1.768
1889,1.757
1893,1.725
1897,1.796
1901,1.689
1905,1.779
1909,1.729
1913,1.723
1917,1.654
1921,1.799
