Time_ms,V1
449,1.785
706,1.729
912,1.706
917,1.751
921,1.724
925,1.676
929,1.824
933,1.768
937,1.811
941,1.75
945,1.737
949,1.756
953,1.748
957,1.79
961,1.732
965,1.787
969,1.828
973,1.683
977,1.85
981,1.75
985,1.721
989,1.81
993,1.766
997,1.743
1001,1.752
1005,1.719
1009,1.75
1013,1.752
1016,1.77
1020,1.71
1024,1.757
1028,1.811
1032,1.782
1040,1.741
1045,1.791
1050,1.809
1054,1.745
1057,1.747
1061,1.72
1065,1.735
1069,1.739
1073,1.862
1077,1.71
1081,1.749
1085,1.793
1089,1.738
1092,1.744
1096,1.715
1100,1.745
1103,1.775
1107,1.758
1111,1.715
1115,1.725
1118,1.895
1122,1.766
1126,1.668
1129,1.654
1133,1.779
1137,1.793
1141,1.765
1144,1.725
1148,1.753
1152,1.745
1156,1.747
1165,1.733
1170,1.726
1174,1.729
1178,1.78
1182,1.768
1186,1.777
1190,1.729
1194,1.711
1198,1.824
1202,1.763
1206,1.771
1210,1.745
1214,1.736
1218,1.721
1222,1.596
1226,1.733
1230,1.716
1234,1.773
1238,1.748
1242,1.741
1246,1.766
1250,1.766
1254,1.742
1258,1.846
1262,1.715
1266,1.77
1270,1.741
1275,1.732
1279,1.729
1283,1.769
1287,1.791
1296,1.747
1301,1.754
1305,1.758
1309,1.815
1313,1.693
1317,1.79
1321,1.762
1325,1.765
1329,1.784
1333,1.761
1337,1.767
1341,1.758
1345,1.721
1349,1.714
1353,1.706
1357,1.785
1361,1.767
1365,1.754
1369,1.708
1373,1.7
1377,1.675
1381,1.701
1385,1.799
1389,1.708
1393,1.696
1397,1.758
1401,1.741
1405,1.71
1409,1.803
1413,1.619
1417,1.73
1426,1.775
1431,1.797
1435,1.75
1439,1.741
1443,1.754
1447,1.735
1451,1.719
1455,1.768
1459,1.749
1463,1.725
1467,1.752
1471,1.731
1475,1.673
1480,1.764
1484,1.75
1488,1.703
1492,1.69
1496,1.801
1500,1.737
1504,1.732
1508,1.754
1512,1.785
1516,1.747
1520,1.677
1524,1.733
1528,1.807
1532,1.74
1536,1.808
1541,1.708
1545,1.762
1549,1.681
1558,1.733
1563,1.771
1567,1.722
1571,1.684
1575,1.812
1579,1.719
1583,1.745
1587,1.666
1591,1.779
1594,1.768
1598,1.741
1602,1.692
1606,1.742
1609,1.751
1614,1.764
1617,1.733
1621,1.808
1625,1.746
1629,1.695
1632,1.784
1636,1.704
1640,1.733
1644,1.734
1651,1.748
1655,1.718
1659,1.762
1662,1.746
1666,1.75
1670,1.735
1674,1.758
1680,1.843
1684,1.867
1688,1.782
1691,1.835
1695,1.729
1699,1.741
1703,1.831
1706,1.726
1710,1.754
1714,1.748
1718,1.718
1722,1.76
1726,1.812
1730,1.745
1734,1.772
1738,1.738
1742,1.754
1746,1.664
1750,1.762
1754,1.682
1758,1.752
1762,1.723
1766,1.707
1771,1.799
1775,1.653
1778,1.658
1783,1.687
1787,1.747
1791,1.752
1795,1.682
1799,1.741
1807,1.742
1812,1.75
1816,1.714
1820,1.701
1824,1.74
1828,1.705
1832,1.726
1836,1.737
1840,1.714
1844,1.78
1848,1.738
1852,1.798
1856,1.783
1860,1.718
1864,1.743
1868,1.778
1872,1.739
1877,1.712
1880,1.831
1885,1.857
1889,1.741
1893,1.717
1897,1.706
1901,1.764
1905,1.713
1909,1.758
