Time_ms,V1
449,1.759
706,1.749
912,1.723
917,1.752
921,1.75
925,1.741
929,1.766
933,1.721
937,1.728
941,1.772
945,1.763
949,1.736
953,1.793
957,1.711
961,1.736
965,1.738
969,1.701
973,1.739
977,1.791
981,1.713
985,1.753
989,1.719
993,1.745
997,1.775
1001,1.715
1005,1.724
1009,1.779
1013,1.72
1016,1.722
1020,1.784
1024,1.731
1028,1.732
1032,1.759
1040,1.738
1045,1.729
1050,1.762
1054,1.75
1057,1.706
1061,1.758
1065,1.754
1069,1.688
1073,1.733
1077,1.762
1081,1.727
1085,1.713
1089,1.788
1092,1.741
1096,1.721
1100,1.779
1103,1.721
1107,1.77
1111,1.754
1115,1.752
1118,1.737
1122,1.721
1126,1.769
1129,1.768
1133,1.739
1137,1.765
1141,1.746
1144,1.715
1148,1.735
1152,1.706
1156,1.761
1165,1.735
1170,1.75
1174,1.725
1178,1.777
1182,1.792
1186,1.742
1190,1.743
1194,1.735
1198,1.75
1202,1.728
1206,1.74
1210,1.749
1214,1.753
1218,1.72
1222,1.731
1226,1.701
1230,1.754
1234,1.749
1238,1.747
1242,1.753
1246,1.735
1250,1.745
1254,1.713
1258,1.729
1262,1.783
1266,1.762
1270,1.76
1275,1.748
1279,1.738
1283,1.722
1287,1.737
1296,1.756
1301,1.745
1305,1.761
1309,1.755
1313,1.724
1317,1.749
1321,1.743
1325,1.741
1329,1.765
1333,1.758
1337,1.715
1341,1.725
1345,1.745
1349,1.758
1353,1.75
1357,1.723
1361,1.738
1365,1.722
1369,1.716
1373,1.731
1377,1.749
1381,1.773
1385,1.761
1389,1.781
1393,1.778
1397,1.716
1401,1.725
1405,1.729
1409,1.714
1413,1.728
1417,1.723
1426,1.75
1431,1.754
1435,1.76
1439,1.734
1443,1.734
1447,1.748
1451,1.757
1455,1.761
1459,1.71
1463,1.782
1467,1.759
1471,1.732
1475,1.715
1480,1.764
1484,1.728
1488,1.731
1492,1.75
1496,1.721
1500,1.759
1504,1.756
1508,1.723
1512,1.749
1516,1.746
1520,1.729
1524,1.737
1528,1.73
1532,1.739
1536,1.708
1541,1.751
1545,1.72
1549,1.721
1558,1.76
1563,1.692
1567,1.754
1571,1.741
1575,1.74
1579,1.748
1583,1.754
1587,1.704
1591,1.802
1594,1.762
1598,1.722
1602,1.793
1606,1.712
1609,1.736
1614,1.749
1617,1.758
1621,1.711
1625,1.756
1629,1.745
1632,1.76
1636,1.737
1640,1.745
1644,1.743
1651,1.731
1655,1.745
1659,1.78
1662,1.732
1666,1.735
1670,1.766
1674,1.725
1680,1.712
1684,1.708
1688,1.751
1691,1.793
1695,1.754
1699,1.725
1703,1.745
1706,1.733
1710,1.742
1714,1.77
1718,1.751
1722,1.739
1726,1.734
1730,1.743
1734,1.756
1738,1.768
1742,1.722
1746,1.741
1750,1.779
1754,1.726
1758,1.704
1762,1.708
1766,1.739
1771,1.762
1775,1.742
1778,1.751
1783,1.728
1787,1.702
1791,1.767
1795,1.723
1799,1.755
1807,1.781
1812,1.762
1816,1.772
1820,1.719
1824,1.728
1828,1.746
1832,1.748
1836,1.751
1840,1.747
1844,1.747
1848,1.749
1852,1.725
1856,1.754
1860,1.769
1864,1.733
1868,1.743
1872,1.739
1877,1.743
1880,1.739
1885,1.728
1889,1.713
1893,1.724
1897,1.723
1901,1.726
1905,1.757
1909,1.754
1913,1.754
1917,1.743
1921,1.735
1925,1.75
1929,1.732
1939,1.741
1944,1.75
1948,1.758
1951,1.758
1955,1.783
1960,1.708
1964,1.724
1967,1.702
1972,1.733
1976,1.737
1980,1.769
1984,1.749
1988,1.733
1992,1.754
1996,1.746
1999,1.764
2004,1.739
2008,1.791
2012,1.775
2016,1.721
2020,1.728
2024,1.73
2028,1.726
2032,1.75
2036,1.744
2040,1.714
2044,1.758
2048,1.752
2052,1.732
2057,1.742
2061,1.733
2070,1.73
2075,1.715
2079,1.799
2083,1.764
2087,1.704
2091,1.722
2095,1.778
2099,1.778
2103,1.697
2107,1.772
2112,1.725
2116,1.723
2119,1.786
2124,1.742
2128,1.721
2132,1.746
2136,1.779
2140,1.77
2144,1.737
2148,1.807
2152,1.734
2156,1.716
2160,1.735
2164,1.773
2167,1.714
2172,1.733
2176,1.774
2179,1.712
2183,1.722
2187,1.761
2191,1.75
2201,1.739
2205,1.77
2209,1.75
2213,1.718
2217,1.787
2220,1.747
2225,1.721
2228,1.729
2232,1.797
2236,1.723
2240,1.728
2243,1.75
2247,1.715
2251,1.707
2254,1.763
2258,1.766
2262,1.74
2265,1.736
2269,1.733
2273,1.761
2277,1.731
2280,1.725
2284,1.758
2288,1.757
2292,1.739
2296,1.732
2300,1.778
2304,1.754
2308,1.717
2312,1.749
2316,1.751
2325,1.716
2329,1.705
2333,1.73
2338,1.799
2341,1.74
2345,1.747
2349,1.74
2353,1.745
2357,1.719
2361,1.733
2365,1.746
2369,1.753
2373,1.711
2377,1.725
2381,1.733
2385,1.776
2389,1.772
2393,1.745
2397,1.697
2401,1.756
2405,1.738
2409,1.727
2413,1.742
2417,1.791
2421,1.719
2425,1.717
2429,1.724
2433,1.734
2437,1.787
2441,1.758
2445,1.724
2454,1.71
2459,1.75
2463,1.773
2467,1.767
2471,1.752
2475,1.741
2479,1.714
2483,1.763
2487,1.74
2491,1.741
2495,1.766
2499,1.658
2503,1.761
2506,1.75
2510,1.708
2514,1.757
2518,1.767
2522,1.694
2526,1.779
2530,1.752
2534,1.726
2538,1.726
2542,1.77
2546,1.74
2550,1.716
2554,1.758
2558,1.725
2562,1.762
2566,1.733
2570,1.75
2574,1.762
2583,1.728
2588,1.752
2592,1.747
2596,1.757
2600,1.736
2604,1.731
2608,1.767
2612,1.723
2616,1.702
2620,1.739
2624,1.77
2628,1.745
2632,1.723
2636,1.739
2640,1.765
2644,1.762
2648,1.738
2652,1.762
2656,1.733
2659,1.741
2663,1.728
2668,1.741
2672,1.745
2675,1.75
2679,1.754
2683,1.709
2687,1.743
2691,1.735
2695,1.702
2699,1.748
2703,1.733
2713,1.738
2717,1.78
2721,1.729
2724,1.745
2728,1.718
2732,1.707
2736,1.747
2739,1.754
2743,1.732
2747,1.733
2750,1.757
2754,1.75
2758,1.718
2761,1.766
2765,1.75
2769,1.741
2773,1.754
2776,1.72
2780,1.766
2784,1.76
2788,1.747
2792,1.765
2795,1.745
2799,1.716
2803,1.758
2807,1.746
2810,1.706
2814,1.712
2818,1.749
2822,1.773
2825,1.751
2834,1.716
2839,1.714
2842,1.726
2846,1.775
2850,1.747
2854,1.729
2858,1.712
2862,1.745
2866,1.746
2870,1.73
2874,1.702
2878,1.742
2882,1.779
2886,1.721
2890,1.745
2894,1.714
2898,1.732
2902,1.784
2906,1.765
2910,1.712
2914,1.728
2918,1.769
2922,1.77
2926,1.699
2930,1.728
2934,1.759
2939,1.76
2943,1.746
2947,1.732
2950,1.732
2955,1.767
2964,1.744
2969,1.749
2973,1.736
2977,1.779
2981,1.739
2985,1.708
2989,1.708
2993,1.772
2997,1.749
3001,1.719
3005,1.722
3009,1.762
3013,1.752
3017,1.747
3021,1.743
3025,1.723
3029,1.745
3033,1.765
3037,1.755
3041,1.751
3045,1.734
3049,1.788
3053,1.781
3057,1.72
3062,1.75
3065,1.745
3069,1.77
3074,1.727
3078,1.733
3082,1.761
3085,1.758
3095,1.738
3100,1.729
3104,1.744
3108,1.747
3112,1.727
3116,1.697
3120,1.733
3124,1.75
3128,1.757
3132,1.722
3136,1.719
3140,1.726
3144,1.766
3148,1.761
3152,1.738
3156,1.74
3160,1.75
3164,1.734
3168,1.766
3172,1.788
3176,1.732
3180,1.754
3184,1.762
3188,1.762
3192,1.734
3197,1.72
3201,1.737
3205,1.72
3209,1.75
3213,1.751
3217,1.721
3227,1.737
3232,1.722
3236,1.778
3240,1.737
3244,1.738
3248,1.729
3252,1.77
3256,1.737
3260,1.727
3265,1.781
3269,1.704
3273,1.697
3277,1.747
3281,1.77
3285,1.717
3289,1.762
3293,1.767
3297,1.736
3301,1.765
3305,1.745
3309,1.74
3313,1.721
3317,1.737
3321,1.725
3325,1.75
3329,1.734
3333,1.733
3337,1.766
3341,1.715
3345,1.732
3349,1.76
3370,1.783
3418,1.696
3422,1.753
3426,1.775
3429,1.721
3433,1.735
3437,1.76
3441,1.721
3445,1.761
3449,1.745
3453,1.771
3456,1.753
3460,1.736
3464,1.728
3468,1.748
3472,1.745
3476,1.726
3480,1.723
3484,1.724
3488,1.783
3492,1.743
3496,1.733
3500,1.744
3504,1.741
3509,1.752
3513,1.721
3517,1.738
3521,1.729
3525,1.758
3529,1.729
3533,1.735
3537,1.775
3548,1.756
3552,1.754
3556,1.733
3560,1.735
3564,1.769
3568,1.738
3572,1.725
3577,1.741
3581,1.734
3585,1.765
3589,1.734
3593,1.742
3597,1.719
3601,1.726
3605,1.759
3609,1.733
3613,1.717
3617,1.711
3621,1.761
3625,1.75
3629,1.741
3633,1.7
3637,1.742
3641,1.748
3645,1.75
3649,1.72
3653,1.742
3657,1.761
3661,1.761
3665,1.754
3669,1.733
3679,1.772
3683,1.773
3687,1.732
3691,1.718
3695,1.758
3699,1.764
3703,1.781
3707,1.712
3711,1.781
3715,1.766
3719,1.729
3723,1.741
3727,1.73
3731,1.731
3735,1.731
3739,1.762
3743,1.739
3747,1.721
3751,1.7
3755,1.781
3759,1.756
3763,1.737
3767,1.733
3771,1.737
3775,1.764
3779,1.758
3783,1.795
3787,1.737
3792,1.732
3796,1.715
3800,1.758
3810,1.752
3814,1.711
3818,1.772
3822,1.709
3826,1.759
3830,1.739
3834,1.717
3838,1.754
3843,1.743
3847,1.799
3851,1.788
3855,1.746
3859,1.733
3863,1.723
3867,1.74
3871,1.759
3876,1.728
3880,1.724
3884,1.748
3888,1.735
3892,1.697
3896,1.755
3900,1.704
3904,1.722
3909,1.742
3912,1.749
3916,1.721
3920,1.741
3924,1.75
3928,1.728
3932,1.771
3941,1.767
3946,1.72
3949,1.727
3953,1.766
3957,1.746
3961,1.72
3965,1.806
3969,1.738
3972,1.724
3976,1.747
3980,1.767
3984,1.712
3988,1.751
3992,1.757
3996,1.705
4000,1.753
4004,1.707
4008,1.769
4012,1.753
4015,1.721
4019,1.752
4023,1.755
4027,1.74
4031,1.719
4035,1.754
4039,1.747
4043,1.743
4046,1.736
4051,1.781
4055,1.755
4059,1.721
4065,1.729
4070,1.766
4074,1.754
4078,1.738
4082,1.727
4087,1.774
4091,1.708
4095,1.731
4099,1.754
4103,1.742
4108,1.711
4112,1.752
4116,1.743
4120,1.754
4124,1.715
4128,1.738
4132,1.769
4136,1.756
4141,1.728
4145,1.773
4149,1.777
4153,1.727
4157,1.728
4161,1.766
4165,1.749
4169,1.697
4174,1.765
4178,1.745
4182,1.721
4186,1.732
4190,1.778
4199,1.739
4203,1.76
4207,1.768
4211,1.748
4215,1.726
4219,1.737
4223,1.752
4227,1.73
4231,1.733
4235,1.729
4239,1.708
4243,1.748
4247,1.741
4251,1.748
4255,1.714
4259,1.748
4263,1.791
4267,1.748
4271,1.712
4275,1.766
4278,1.745
4282,1.753
4286,1.728
4290,1.737
4294,1.731
4298,1.77
4302,1.765
4306,1.743
4310,1.737
4314,1.741
4318,1.758
4328,1.726
4332,1.73
4336,1.727
4340,1.787
4344,1.697
4348,1.74
4352,1.768
4356,1.769
4360,1.712
4364,1.741
4368,1.768
4372,1.727
4376,1.724
4380,1.739
4383,1.768
4388,1.758
4392,1.71
4396,1.728
4399,1.75
4404,1.737
4408,1.721
4411,1.763
4415,1.752
4419,1.744
4423,1.725
4427,1.773
4431,1.752
4435,1.75
4439,1.745
4443,1.754
4447,1.746
4457,1.739
4461,1.767
4465,1.745
4469,1.721
4473,1.74
4477,1.742
4481,1.739
4485,1.734
4489,1.781
4493,1.717
4497,1.713
4501,1.775
4504,1.744
4508,1.737
4512,1.721
4516,1.754
4520,1.722
4524,1.736
4528,1.732
4531,1.774
4535,1.735
4539,1.745
4543,1.753
4547,1.728
4551,1.723
4555,1.773
4559,1.743
4562,1.721
4566,1.754
4570,1.746
4573,1.734
4580,1.729
4584,1.771
4588,1.737
4591,1.746
4595,1.739
4599,1.74
4603,1.742
4607,1.72
4611,1.755
4615,1.759
4618,1.745
4622,1.719
4626,1.716
4631,1.729
4635,1.762
4639,1.745
4681,1.763
4686,1.7
4689,1.75
4693,1.748
4697,1.753
4701,1.709
4705,1.766
4709,1.764
4713,1.751
4717,1.726
4721,1.741
4725,1.745
4729,1.769
4733,1.746
4737,1.716
4741,1.738
4745,1.76
4749,1.757
4753,1.734
4757,1.715
4761,1.735
4765,1.758
4769,1.712
4773,1.718
4777,1.73
4781,1.762
4785,1.741
4789,1.731
4793,1.696
4797,1.731
4801,1.739
4808,1.745
4812,1.719
4816,1.78
4820,1.728
4824,1.741
4828,1.726
4832,1.766
4836,1.732
4840,1.716
4844,1.718
4848,1.737
4852,1.74
4855,1.755
4859,1.716
4863,1.734
4867,1.745
4871,1.761
4875,1.725
4879,1.718
4883,1.76
4887,1.755
4891,1.745
4895,1.718
4899,1.737
4903,1.742
4907,1.75
4911,1.744
4915,1.735
4919,1.729
4923,1.733
4927,1.754
4934,1.734
4939,1.771
4943,1.745
4947,1.724
4951,1.735
4955,1.733
4959,1.736
4963,1.754
4967,1.751
4971,1.72
4975,1.741
4979,1.756
4983,1.77
4987,1.765
4991,1.762
4995,1.747
4999,1.732
5003,1.763
5007,1.737
5012,1.766
5016,1.775
5020,1.73
5024,1.742
5028,1.747
5032,1.741
5036,1.757
5040,1.733
5044,1.696
5048,1.727
5052,1.741
5056,1.787
5063,1.81
5067,1.738
5071,1.756
5075,1.711
5079,1.765
5083,1.775
5086,1.751
5090,1.759
5094,1.73
5097,1.747
5101,1.742
5105,1.73
5109,1.741
5112,1.764
5116,1.731
5120,1.714
5123,1.773
5127,1.764
5131,1.723
5134,1.727
5138,1.704
5143,1.715
5146,1.754
5150,1.762
5154,1.737
5158,1.751
5161,1.791
5165,1.763
5169,1.723
5173,1.737
5177,1.775
5184,1.775
5189,1.768
5193,1.762
5196,1.749
5200,1.758
5204,1.752
5208,1.737
5211,1.74
5216,1.741
5220,1.731
5223,1.715
5227,1.732
5232,1.733
5236,1.783
5240,1.755
5244,1.714
5248,1.713
5252,1.754
5256,1.721
5260,1.745
5264,1.717
5268,1.768
5272,1.715
5276,1.733
5280,1.73
5284,1.74
5288,1.76
5292,1.749
5296,1.736
5301,1.725
5305,1.732
5312,1.691
5316,1.77
5320,1.77
5324,1.762
5328,1.745
5332,1.729
5336,1.721
5340,1.762
5344,1.708
5348,1.754
5352,1.719
5356,1.746
5360,1.762
5364,1.77
5368,1.752
5372,1.706
5376,1.709
5380,1.707
5384,1.775
5388,1.756
5392,1.733
5396,1.75
5401,1.716
5404,1.754
5408,1.717
5412,1.721
5417,1.756
5420,1.722
5424,1.714
5429,1.727
5433,1.728
5440,1.758
5445,1.779
5449,1.742
5453,1.721
5457,1.713
5461,1.721
5465,1.736
5469,1.765
5473,1.75
5477,1.749
5481,1.743
5485,1.72
5489,1.725
5493,1.747
5497,1.738
5501,1.777
5505,1.747
5509,1.744
5513,1.748
5517,1.729
5521,1.762
5525,1.734
5529,1.754
5533,1.802
5537,1.743
5541,1.732
5545,1.704
5549,1.715
5553,1.704
5557,1.708
5561,1.733
5569,1.75
5573,1.751
5577,1.79
5581,1.746
5585,1.737
5589,1.758
5593,1.775
5597,1.722
5601,1.77
5605,1.689
5609,1.744
5613,1.725
5617,1.704
5621,1.762
5625,1.749
5629,1.754
5633,1.749
5637,1.751
5641,1.717
5645,1.769
5648,1.739
5652,1.736
5656,1.704
5660,1.783
5664,1.729
5668,1.741
5672,1.785
5676,1.753
5680,1.719
5684,1.744
5687,1.746
5695,1.731
5700,1.761
5704,1.766
5708,1.731
5712,1.768
5716,1.718
5719,1.72
5723,1.733
5727,1.759
5731,1.716
5735,1.728
5738,1.736
5742,1.718
5746,1.766
5750,1.731
5753,1.759
5757,1.745
5761,1.711
5765,1.741
5769,1.742
5773,1.781
5777,1.729
5781,1.721
5785,1.718
5789,1.755
5793,1.729
5797,1.731
5801,1.745
5805,1.724
5809,1.72
5813,1.735
5820,1.766
5824,1.758
5828,1.754
5832,1.763
5836,1.747
5841,1.717
5845,1.778
5849,1.759
5853,1.714
5857,1.727
5861,1.751
5865,1.748
5869,1.692
5873,1.785
5877,1.756
5881,1.725
