Time_ms,V1
449,1.733
706,1.745
912,1.72
917,1.743
921,1.732
925,1.75
929,1.746
933,1.77
937,1.757
941,1.737
945,1.692
949,1.747
953,1.708
957,1.722
961,1.725
965,1.779
969,1.761
973,1.782
977,1.775
981,1.763
985,1.764
989,1.744
993,1.754
997,1.753
1001,1.732
1005,1.733
1009,1.679
1013,1.742
1016,1.726
1020,1.724
1024,1.712
1028,1.74
1032,1.745
1040,1.749
1045,1.743
1050,1.741
1054,1.712
1057,1.739
1061,1.76
1065,1.74
1069,1.758
1073,1.752
1077,1.716
1081,1.703
1085,1.729
1089,1.725
1092,1.727
1096,1.737
1100,1.741
1103,1.757
1107,1.773
1111,1.767
1115,1.772
1118,1.748
1122,1.696
1126,1.716
1129,1.766
1133,1.754
1137,1.78
1141,1.726
1144,1.751
1148,1.793
1152,1.724
1156,1.758
1165,1.709
1170,1.733
1174,1.741
1178,1.723
1182,1.712
1186,1.724
1190,1.729
1194,1.79
1198,1.749
1202,1.742
1206,1.746
1210,1.694
1214,1.714
1218,1.768
1222,1.767
1226,1.733
1230,1.723
1234,1.725
1238,1.757
1242,1.787
1246,1.77
1250,1.769
1254,1.715
1258,1.755
1262,1.774
1266,1.739
1270,1.804
1275,1.789
1279,1.737
1283,1.764
1287,1.751
1296,1.735
1301,1.747
1305,1.77
1309,1.738
1313,1.745
1317,1.751
1321,1.75
1325,1.737
1329,1.788
1333,1.697
1337,1.671
1341,1.746
1345,1.783
1349,1.707
1353,1.738
1357,1.729
1361,1.684
1365,1.74
1369,1.748
1373,1.754
1377,1.721
1381,1.749
1385,1.737
1389,1.752
1393,1.758
1397,1.772
1401,1.75
1405,1.75
1409,1.721
1413,1.741
1417,1.797
1426,1.737
1431,1.779
1435,1.773
1439,1.758
1443,1.786
1447,1.775
1451,1.762
1455,1.744
1459,1.702
1463,1.732
1467,1.714
1471,1.721
1475,1.721
1480,1.696
1484,1.699
1488,1.747
1492,1.739
1496,1.736
1500,1.762
1504,1.784
1508,1.772
1512,1.768
1516,1.824
1520,1.736
1524,1.728
1528,1.746
1532,1.725
1536,1.712
1541,1.792
1545,1.768
1549,1.756
1558,1.691
1563,1.696
1567,1.74
1571,1.757
1575,1.791
1579,1.756
1583,1.758
1587,1.733
1591,1.736
1594,1.752
1598,1.726
1602,1.721
1606,1.716
1609,1.725
1614,1.726
1617,1.754
1621,1.745
1625,1.766
1629,1.734
1632,1.725
1636,1.712
1640,1.72
1644,1.725
1651,1.683
1655,1.695
1659,1.729
1662,1.841
1666,1.741
1670,1.757
1674,1.733
1680,1.719
1684,1.738
1688,1.737
1691,1.743
1695,1.759
1699,1.77
1703,1.712
1706,1.705
1710,1.741
1714,1.791
1718,1.783
1722,1.723
1726,1.771
1730,1.76
1734,1.75
1738,1.751
1742,1.75
1746,1.735
1750,1.751
1754,1.755
1758,1.726
1762,1.708
1766,1.758
1771,1.795
1775,1.719
1778,1.707
1783,1.712
1787,1.737
1791,1.737
1795,1.767
1799,1.725
1807,1.746
1812,1.743
1816,1.728
1820,1.721
1824,1.737
1828,1.75
1832,1.79
1836,1.762
1840,1.754
1844,1.773
1848,1.758
1852,1.764
1856,1.752
1860,1.767
1864,1.758
1868,1.749
1872,1.732
1877,1.743
1880,1.753
1885,1.773
1889,1.744
1893,1.729
1897,1.71
1901,1.769
1905,1.743
1909,1.709
1913,1.706
1917,1.715
1921,1.721
1925,1.742
1929,1.728
1939,1.749
1944,1.73
1948,1.762
1951,1.752
1955,1.715
1960,1.812
1964,1.757
1967,1.74
1972,1.745
1976,1.737
1980,1.69
1984,1.688
1988,1.7
1992,1.706
1996,1.705
1999,1.742
2004,1.742
2008,1.743
2012,1.734
2016,1.741
2020,1.752
2024,1.753
2028,1.712
2032,1.725
2036,1.712
2040,1.708
2044,1.773
2048,1.795
2052,1.741
2057,1.729
2061,1.751
2070,1.739
2075,1.722
2079,1.74
2083,1.795
2087,1.745
2091,1.725
2095,1.729
2099,1.722
2103,1.75
2107,1.759
2112,1.779
2116,1.725
2119,1.736
2124,1.719
2128,1.728
2132,1.734
2136,1.747
2140,1.774
2144,1.789
2148,1.754
2152,1.711
2156,1.737
2160,1.708
2164,1.735
2167,1.741
2172,1.725
2176,1.764
2179,1.759
2183,1.734
2187,1.729
2191,1.759
2201,1.749
2205,1.748
2209,1.758
2213,1.718
2217,1.736
2220,1.735
2225,1.725
2228,1.737
2232,1.713
2236,1.756
2240,1.733
2243,1.724
2247,1.735
2251,1.741
2254,1.707
2258,1.763
2262,1.738
2265,1.769
2269,1.727
2273,1.745
2277,1.775
2280,1.739
2284,1.704
2288,1.69
2292,1.74
2296,1.755
2300,1.778
2304,1.758
2308,1.776
2312,1.685
2316,1.75
2325,1.716
2329,1.766
2333,1.756
2338,1.754
2341,1.741
2345,1.684
2349,1.7
2353,1.758
2357,1.789
2361,1.745
2365,1.787
2369,1.742
2373,1.702
2377,1.739
2381,1.754
2385,1.766
2389,1.772
2393,1.756
2397,1.704
2401,1.701
2405,1.694
2409,1.72
2413,1.754
2417,1.779
2421,1.751
2425,1.759
2429,1.768
2433,1.75
2437,1.791
2441,1.763
2445,1.754
2454,1.72
2459,1.702
2463,1.728
2467,1.697
2471,1.745
2475,1.725
2479,1.757
2483,1.775
2487,1.754
2491,1.752
2495,1.707
2499,1.692
2503,1.745
2506,1.754
2510,1.739
2514,1.78
2518,1.761
2522,1.787
2526,1.718
2530,1.744
2534,1.725
2538,1.767
2542,1.777
2546,1.737
2550,1.707
2554,1.704
2558,1.679
2562,1.745
2566,1.7
2570,1.722
2574,1.737
2583,1.72
2588,1.76
2592,1.729
2596,1.738
2600,1.758
2604,1.765
2608,1.721
2612,1.734
2616,1.699
2620,1.719
2624,1.734
2628,1.745
2632,1.7
2636,1.74
2640,1.682
2644,1.724
2648,1.697
2652,1.733
2656,1.685
2659,1.741
2663,1.797
2668,1.735
