Time_ms,V1
449,1.769
706,1.741
912,1.742
917,1.706
921,1.748
925,1.72
929,1.729
933,1.821
937,1.745
941,1.794
945,1.762
949,1.681
953,1.726
957,1.691
961,1.724
965,1.739
969,1.745
973,1.789
977,1.744
981,1.765
985,1.77
989,1.759
993,1.777
997,1.701
1001,1.751
1005,1.732
1009,1.758
1013,1.747
1016,1.742
1020,1.817
1024,1.727
1028,1.701
1032,1.77
1040,1.754
1045,1.795
1050,1.673
1054,1.762
1057,1.741
1061,1.74
1065,1.758
1069,1.741
1073,1.789
1077,1.763
1081,1.76
1085,1.702
1089,1.803
1092,1.722
1096,1.737
1100,1.745
1103,1.75
1107,1.796
1111,1.73
1115,1.759
1118,1.715
1122,1.699
1126,1.725
1129,1.737
1133,1.768
1137,1.783
1141,1.738
1144,1.765
1148,1.737
1152,1.73
1156,1.853
1165,1.761
1170,1.736
1174,1.754
1178,1.843
1182,1.762
1186,1.729
1190,1.67
1194,1.754
1198,1.726
1202,1.731
1206,1.762
1210,1.714
1214,1.705
1218,1.803
1222,1.836
1226,1.701
1230,1.731
1234,1.763
1238,1.787
1242,1.698
1246,1.725
1250,1.697
1254,1.777
1258,1.73
1262,1.779
1266,1.718
1270,1.743
1275,1.783
1279,1.688
1283,1.754
1287,1.807
1296,1.727
1301,1.779
1305,1.712
1309,1.77
1313,1.815
1317,1.708
1321,1.762
1325,1.743
1329,1.763
1333,1.727
1337,1.769
1341,1.77
1345,1.693
1349,1.72
1353,1.709
1357,1.712
1361,1.679
1365,1.7
1369,1.724
1373,1.704
1377,1.737
1381,1.75
1385,1.764
1389,1.657
1393,1.744
1397,1.715
1401,1.766
1405,1.81
1409,1.791
1413,1.766
1417,1.776
1426,1.773
1431,1.752
1435,1.705
1439,1.74
1443,1.778
1447,1.752
1451,1.786
1455,1.776
1459,1.711
1463,1.804
1467,1.714
1471,1.791
1475,1.697
1480,1.752
1484,1.701
1488,1.793
1492,1.797
1496,1.779
1500,1.696
1504,1.737
1508,1.795
1512,1.731
1516,1.758
1520,1.716
1524,1.689
1528,1.793
1532,1.727
1536,1.734
1541,1.779
1545,1.736
1549,1.723
1558,1.706
1563,1.791
1567,1.752
1571,1.724
1575,1.716
1579,1.704
1583,1.746
1587,1.712
1591,1.733
1594,1.762
1598,1.755
1602,1.717
1606,1.7
1609,1.684
1614,1.75
1617,1.76
1621,1.786
1625,1.762
1629,1.794
1632,1.713
1636,1.725
1640,1.745
1644,1.728
1651,1.727
1655,1.743
1659,1.747
1662,1.748
1666,1.76
1670,1.705
1674,1.758
1680,1.709
1684,1.726
1688,1.745
1691,1.723
1695,1.745
1699,1.726
1703,1.788
1706,1.818
1710,1.738
1714,1.726
1718,1.714
1722,1.737
1726,1.732
1730,1.748
1734,1.818
1738,1.773
1742,1.742
1746,1.744
1750,1.72
1754,1.731
1758,1.776
1762,1.7
1766,1.737
1771,1.743
1775,1.743
1778,1.707
1783,1.803
1787,1.779
1791,1.675
1795,1.799
1799,1.856
1807,1.769
1812,1.754
1816,1.769
1820,1.718
1824,1.704
1828,1.736
1832,1.759
1836,1.693
1840,1.761
1844,1.737
1848,1.738
1852,1.725
1856,1.739
1860,1.781
1864,1.669
1868,1.742
1872,1.755
1877,1.747
1880,1.729
1885,1.766
1889,1.722
1893,1.746
1897,1.804
1901,1.817
1905,1.761
1909,1.766
1913,1.713
1917,1.72
1921,1.678
1925,1.75
1929,1.794
1939,1.721
1944,1.757
1948,1.723
1951,1.697
1955,1.783
1960,1.749
1964,1.715
1967,1.73
1972,1.761
1976,1.774
1980,1.755
1984,1.739
1988,1.787
1992,1.764
1996,1.733
1999,1.783
2004,1.724
2008,1.747
2012,1.746
2016,1.7
2020,1.733
2024,1.74
2028,1.7
2032,1.766
2036,1.763
2040,1.702
2044,1.727
2048,1.795
2052,1.753
2057,1.669
2061,1.775
2070,1.754
2075,1.722
2079,1.722
2083,1.777
2087,1.732
2091,1.752
2095,1.837
2099,1.735
2103,1.775
2107,1.775
2112,1.694
2116,1.764
2119,1.779
2124,1.744
2128,1.751
2132,1.732
2136,1.755
2140,1.73
2144,1.72
2148,1.718
2152,1.655
2156,1.744
2160,1.735
2164,1.717
2167,1.768
2172,1.764
2176,1.761
2179,1.719
2183,1.783
2187,1.787
2191,1.692
2201,1.736
2205,1.717
2209,1.759
2213,1.723
2217,1.732
2220,1.762
2225,1.721
2228,1.708
2232,1.762
2236,1.714
2240,1.681
2243,1.735
2247,1.761
2251,1.786
2254,1.772
2258,1.718
2262,1.727
2265,1.763
2269,1.75
2273,1.736
2277,1.791
2280,1.827
2284,1.75
2288,1.709
2292,1.725
2296,1.73
2300,1.7
2304,1.74
2308,1.771
2312,1.729
2316,1.718
2325,1.777
2329,1.701
2333,1.766
2338,1.806
2341,1.729
2345,1.774
2349,1.763
2353,1.712
2357,1.737
2361,1.774
2365,1.697
2369,1.713
2373,1.766
2377,1.733
2381,1.713
2385,1.745
2389,1.729
2393,1.751
2397,1.783
2401,1.658
2405,1.75
2409,1.707
2413,1.792
2417,1.744
2421,1.759
2425,1.759
2429,1.743
2433,1.701
2437,1.741
2441,1.707
2445,1.804
2454,1.761
2459,1.736
2463,1.776
2467,1.78
2471,1.798
2475,1.762
2479,1.741
2483,1.778
2487,1.78
2491,1.76
2495,1.758
2499,1.764
2503,1.765
2506,1.708
2510,1.736
2514,1.705
2518,1.748
2522,1.774
2526,1.729
2530,1.713
2534,1.789
2538,1.705
2542,1.756
2546,1.712
2550,1.694
2554,1.735
2558,1.712
2562,1.738
2566,1.741
2570,1.704
2574,1.765
2583,1.692
2588,1.75
2592,1.721
2596,1.734
2600,1.786
2604,1.766
2608,1.721
2612,1.787
2616,1.641
2620,1.731
2624,1.774
2628,1.715
2632,1.744
2636,1.737
2640,1.758
2644,1.691
2648,1.72
2652,1.783
2656,1.75
2659,1.711
2663,1.719
2668,1.772
2672,1.733
2675,1.779
2679,1.709
2683,1.747
2687,1.703
2691,1.749
2695,1.729
2699,1.683
2703,1.717
2713,1.762
2717,1.747
2721,1.763
2724,1.79
2728,1.741
2732,1.74
2736,1.775
2739,1.725
2743,1.73
2747,1.733
2750,1.737
2754,1.701
2758,1.758
2761,1.761
2765,1.748
2769,1.756
2773,1.769
2776,1.752
2780,1.764
2784,1.741
2788,1.716
2792,1.737
2795,1.792
2799,1.726
2803,1.775
2807,1.748
2810,1.761
2814,1.716
2818,1.733
2822,1.754
2825,1.787
2834,1.707
2839,1.793
2842,1.717
2846,1.751
2850,1.7
2854,1.715
2858,1.759
2862,1.706
2866,1.67
2870,1.775
2874,1.734
2878,1.762
2882,1.738
2886,1.716
2890,1.712
2894,1.793
2898,1.723
2902,1.741
2906,1.767
2910,1.833
2914,1.769
2918,1.687
2922,1.75
2926,1.696
2930,1.811
2934,1.733
2939,1.757
2943,1.721
2947,1.683
2950,1.747
2955,1.675
2964,1.772
2969,1.695
2973,1.789
2977,1.734
2981,1.76
2985,1.794
2989,1.682
2993,1.825
2997,1.741
3001,1.76
3005,1.794
3009,1.751
3013,1.731
3017,1.759
3021,1.711
3025,1.778
3029,1.755
3033,1.73
3037,1.742
3041,1.739
3045,1.82
3049,1.694
3053,1.722
3057,1.718
3062,1.764
3065,1.808
3069,1.712
3074,1.72
3078,1.72
3082,1.759
3085,1.741
3095,1.787
3100,1.738
3104,1.696
3108,1.688
3112,1.723
3116,1.788
3120,1.754
3124,1.75
3128,1.775
3132,1.783
3136,1.788
3140,1.754
3144,1.745
3148,1.683
3152,1.735
3156,1.727
3160,1.721
3164,1.768
3168,1.739
3172,1.746
3176,1.791
3180,1.757
3184,1.687
3188,1.783
3192,1.74
3197,1.707
3201,1.741
3205,1.758
3209,1.783
3213,1.752
3217,1.74
3227,1.711
3232,1.778
3236,1.721
3240,1.758
3244,1.639
3248,1.783
3252,1.759
3256,1.774
3260,1.712
3265,1.781
3269,1.749
3273,1.744
3277,1.783
3281,1.762
3285,1.795
3289,1.74
3293,1.715
3297,1.739
3301,1.738
3305,1.762
3309,1.711
3313,1.753
3317,1.748
3321,1.813
3325,1.744
3329,1.784
3333,1.708
3337,1.741
3341,1.741
3345,1.823
3349,1.711
3370,1.722
3418,1.774
3422,1.712
3426,1.73
3429,1.747
3433,1.77
3437,1.744
3441,1.809
3445,1.69
3449,1.757
3453,1.702
3456,1.773
3460,1.731
3464,1.774
3468,1.733
3472,1.763
3476,1.739
3480,1.738
3484,1.675
3488,1.775
3492,1.724
3496,1.783
3500,1.73
3504,1.731
3509,1.756
3513,1.712
3517,1.766
3521,1.683
3525,1.662
3529,1.806
3533,1.712
3537,1.729
3548,1.779
3552,1.692
3556,1.781
3560,1.69
3564,1.738
3568,1.769
3572,1.7
3577,1.783
3581,1.758
3585,1.737
3589,1.721
3593,1.774
3597,1.721
3601,1.762
3605,1.712
3609,1.716
3613,1.77
3617,1.747
3621,1.68
3625,1.774
3629,1.791
3633,1.784
3637,1.758
3641,1.768
3645,1.721
3649,1.681
3653,1.698
3657,1.726
3661,1.768
3665,1.737
3669,1.787
3679,1.737
3683,1.741
3687,1.73
3691,1.702
3695,1.717
3699,1.769
3703,1.744
3707,1.78
3711,1.726
3715,1.779
3719,1.716
3723,1.715
3727,1.725
3731,1.788
3735,1.741
3739,1.716
3743,1.758
3747,1.762
3751,1.748
3755,1.7
3759,1.716
3763,1.682
3767,1.742
3771,1.759
3775,1.732
3779,1.812
3783,1.764
3787,1.74
3792,1.713
3796,1.661
3800,1.733
3810,1.783
3814,1.7
3818,1.738
3822,1.776
3826,1.731
3830,1.702
3834,1.755
3838,1.758
3843,1.705
3847,1.77
3851,1.702
3855,1.765
3859,1.762
3863,1.73
3867,1.696
3871,1.738
3876,1.758
3880,1.768
3884,1.738
3888,1.769
3892,1.736
3896,1.741
3900,1.808
3904,1.779
3909,1.771
3912,1.7
3916,1.712
3920,1.712
3924,1.692
3928,1.765
3932,1.714
3941,1.762
3946,1.795
3949,1.685
3953,1.756
3957,1.778
3961,1.729
3965,1.701
3969,1.803
3972,1.728
3976,1.711
3980,1.746
3984,1.752
3988,1.723
3992,1.729
3996,1.767
4000,1.775
4004,1.694
4008,1.716
4012,1.806
4015,1.757
4019,1.739
4023,1.717
4027,1.798
4031,1.691
4035,1.704
4039,1.735
4043,1.754
4046,1.712
4051,1.791
4055,1.82
4059,1.722
4065,1.791
4070,1.859
4074,1.75
4078,1.745
4082,1.712
4087,1.74
4091,1.762
4095,1.723
4099,1.708
4103,1.795
4108,1.733
4112,1.756
4116,1.734
4120,1.74
4124,1.756
4128,1.752
4132,1.742
4136,1.716
4141,1.784
4145,1.709
4149,1.753
4153,1.721
4157,1.858
4161,1.808
4165,1.723
4169,1.761
4174,1.772
4178,1.74
4182,1.783
4186,1.769
4190,1.716
4199,1.772
4203,1.708
4207,1.687
4211,1.732
4215,1.704
4219,1.746
4223,1.736
4227,1.718
4231,1.803
4235,1.771
4239,1.735
4243,1.795
4247,1.694
4251,1.75
4255,1.784
4259,1.754
4263,1.768
4267,1.732
4271,1.732
4275,1.73
4278,1.737
4282,1.754
4286,1.741
4290,1.788
4294,1.754
4298,1.819
4302,1.742
4306,1.761
4310,1.766
4314,1.758
4318,1.796
4328,1.725
4332,1.767
4336,1.732
4340,1.717
4344,1.716
4348,1.709
4352,1.668
4356,1.762
4360,1.73
4364,1.736
4368,1.737
4372,1.73
4376,1.736
4380,1.793
4383,1.7
4388,1.733
4392,1.775
4396,1.712
4399,1.76
4404,1.754
4408,1.691
4411,1.732
4415,1.741
4419,1.736
4423,1.754
4427,1.73
4431,1.724
4435,1.745
4439,1.712
4443,1.792
4447,1.706
4457,1.75
4461,1.718
4465,1.702
4469,1.759
4473,1.754
4477,1.704
4481,1.755
4485,1.729
4489,1.734
4493,1.738
4497,1.742
4501,1.737
4504,1.774
4508,1.753
4512,1.751
4516,1.773
4520,1.761
4524,1.724
4528,1.767
4531,1.748
4535,1.715
4539,1.77
4543,1.751
4547,1.754
4551,1.752
4555,1.714
4559,1.734
4562,1.747
4566,1.735
4570,1.729
4573,1.721
4580,1.751
4584,1.754
4588,1.74
4591,1.751
4595,1.756
4599,1.741
4603,1.744
4607,1.718
4611,1.768
4615,1.804
4618,1.723
4622,1.781
4626,1.762
4631,1.741
4635,1.717
4639,1.696
4681,1.748
4686,1.737
4689,1.69
4693,1.81
4697,1.766
4701,1.76
4705,1.749
4709,1.772
4713,1.699
4717,1.699
4721,1.754
4725,1.755
4729,1.704
4733,1.752
4737,1.728
4741,1.782
4745,1.725
4749,1.734
4753,1.757
4757,1.727
4761,1.803
4765,1.729
4769,1.732
4773,1.732
4777,1.752
4781,1.754
4785,1.73
4789,1.692
4793,1.763
4797,1.767
4801,1.742
4808,1.751
4812,1.781
4816,1.732
4820,1.763
4824,1.804
4828,1.799
4832,1.707
4836,1.74
4840,1.758
4844,1.759
4848,1.751
4852,1.745
4855,1.772
4859,1.757
4863,1.775
4867,1.719
4871,1.765
4875,1.703
4879,1.747
4883,1.778
4887,1.762
4891,1.782
4895,1.766
4899,1.735
4903,1.789
4907,1.765
4911,1.826
4915,1.752
4919,1.722
4923,1.721
4927,1.766
4934,1.795
4939,1.754
4943,1.757
4947,1.755
4951,1.752
4955,1.701
4959,1.766
4963,1.721
4967,1.763
4971,1.759
4975,1.721
4979,1.787
4983,1.756
4987,1.738
4991,1.729
4995,1.814
4999,1.692
5003,1.735
5007,1.791
5012,1.719
5016,1.79
5020,1.759
5024,1.805
5028,1.804
5032,1.691
5036,1.734
5040,1.775
5044,1.689
5048,1.766
5052,1.73
5056,1.753
5063,1.75
5067,1.712
5071,1.803
5075,1.721
5079,1.73
