Time_ms,V1
449,1.744
706,1.789
912,1.697
917,1.787
921,1.7
925,1.733
929,1.735
933,1.735
937,1.767
941,1.753
945,1.77
949,1.735
953,1.737
957,1.712
961,1.772
965,1.741
969,1.745
973,1.726
977,1.759
981,1.726
985,1.766
989,1.79
993,1.729
997,1.762
1001,1.744
1005,1.72
1009,1.741
1013,1.748
1016,1.75
1020,1.776
1024,1.72
1028,1.762
1032,1.725
1040,1.729
1045,1.737
1050,1.712
1054,1.787
1057,1.76
1061,1.722
1065,1.742
1069,1.733
1073,1.778
1077,1.679
1081,1.725
1085,1.733
1089,1.753
1092,1.768
1096,1.704
1100,1.721
1103,1.781
1107,1.711
1111,1.721
1115,1.774
1118,1.75
1122,1.727
1126,1.766
1129,1.728
1133,1.787
1137,1.678
1141,1.754
1144,1.734
1148,1.758
1152,1.773
1156,1.734
1165,1.752
1170,1.716
1174,1.771
1178,1.731
1182,1.741
1186,1.706
1190,1.769
1194,1.729
1198,1.753
1202,1.787
1206,1.708
1210,1.783
1214,1.744
1218,1.741
1222,1.758
1226,1.741
1230,1.759
1234,1.728
1238,1.775
1242,1.716
1246,1.761
1250,1.762
1254,1.77
1258,1.744
1262,1.75
1266,1.765
1270,1.704
1275,1.745
1279,1.757
1283,1.721
1287,1.754
1296,1.73
1301,1.704
1305,1.775
1309,1.729
1313,1.752
1317,1.786
1321,1.72
1325,1.8
1329,1.716
1333,1.754
1337,1.797
1341,1.783
1345,1.729
1349,1.769
1353,1.762
1357,1.748
1361,1.688
1365,1.798
1369,1.731
1373,1.772
1377,1.733
1381,1.731
1385,1.733
1389,1.695
1393,1.723
1397,1.74
1401,1.779
1405,1.781
1409,1.718
1413,1.75
1417,1.731
1426,1.756
1431,1.755
1435,1.756
1439,1.74
1443,1.757
1447,1.698
1451,1.76
1455,1.753
1459,1.72
1463,1.735
1467,1.733
1471,1.716
1475,1.723
1480,1.754
1484,1.734
1488,1.738
1492,1.76
1496,1.738
1500,1.737
1504,1.729
1508,1.766
1512,1.766
1516,1.75
1520,1.739
1524,1.763
1528,1.756
1532,1.717
1536,1.758
1541,1.741
1545,1.773
1549,1.745
1558,1.701
1563,1.767
1567,1.714
1571,1.745
1575,1.745
1579,1.73
1583,1.728
1587,1.743
1591,1.751
1594,1.756
1598,1.739
1602,1.715
1606,1.758
1609,1.775
1614,1.742
1617,1.754
1621,1.748
1625,1.708
1629,1.724
1632,1.736
1636,1.766
1640,1.708
1644,1.75
1651,1.756
1655,1.736
1659,1.735
1662,1.707
1666,1.776
1670,1.738
1674,1.806
1680,1.741
1684,1.735
1688,1.819
1691,1.762
1695,1.735
1699,1.772
1703,1.696
1706,1.77
1710,1.725
1714,1.739
1718,1.753
1722,1.743
1726,1.725
1730,1.743
1734,1.758
1738,1.715
1742,1.725
1746,1.714
1750,1.751
1754,1.718
1758,1.746
1762,1.74
1766,1.712
1771,1.753
1775,1.753
1778,1.688
1783,1.709
1787,1.741
1791,1.708
1795,1.756
1799,1.752
1807,1.708
1812,1.779
1816,1.735
1820,1.728
1824,1.759
1828,1.742
1832,1.795
1836,1.742
1840,1.723
1844,1.776
1848,1.751
1852,1.769
1856,1.73
1860,1.775
1864,1.754
1868,1.733
1872,1.757
1877,1.737
1880,1.745
1885,1.77
1889,1.748
1893,1.722
1897,1.727
1901,1.763
1905,1.734
1909,1.739
1913,1.74
1917,1.756
1921,1.74
1925,1.737
1929,1.728
1939,1.746
1944,1.75
1948,1.737
1951,1.712
1955,1.766
1960,1.754
1964,1.737
1967,1.75
1972,1.727
1976,1.733
1980,1.757
1984,1.747
1988,1.7
1992,1.755
1996,1.7
1999,1.778
2004,1.729
2008,1.724
2012,1.727
2016,1.758
2020,1.721
2024,1.728
2028,1.764
2032,1.757
2036,1.753
2040,1.735
2044,1.751
2048,1.761
2052,1.729
2057,1.729
2061,1.74
2070,1.742
2075,1.724
2079,1.754
2083,1.708
2087,1.774
2091,1.76
2095,1.75
2099,1.786
2103,1.735
2107,1.736
2112,1.747
2116,1.757
2119,1.731
2124,1.726
2128,1.734
2132,1.756
2136,1.734
2140,1.751
2144,1.747
2148,1.712
2152,1.778
2156,1.724
2160,1.734
2164,1.722
2167,1.75
2172,1.739
2176,1.795
2179,1.743
2183,1.775
2187,1.733
2191,1.759
2201,1.721
2205,1.758
2209,1.716
2213,1.756
2217,1.748
2220,1.741
2225,1.743
2228,1.75
2232,1.727
