Time_ms,V1
449,1.737
706,1.741
912,1.741
917,1.762
921,1.738
925,1.743
929,1.747
933,1.739
937,1.76
941,1.726
945,1.758
949,1.737
953,1.748
957,1.735
961,1.746
965,1.749
969,1.741
973,1.757
977,1.729
981,1.759
985,1.737
989,1.746
993,1.737
997,1.737
1001,1.744
1005,1.751
1009,1.766
1013,1.729
1016,1.764
1020,1.729
1024,1.753
1028,1.732
1032,1.76
1040,1.737
1045,1.744
1050,1.763
1054,1.74
1057,1.751
1061,1.737
1065,1.754
1069,1.737
1073,1.737
1077,1.747
1081,1.738
1085,1.75
1089,1.733
1092,1.75
1096,1.739
1100,1.754
1103,1.748
1107,1.729
1111,1.754
1115,1.73
1118,1.752
1122,1.734
1126,1.743
1129,1.741
1133,1.751
1137,1.752
1141,1.746
1144,1.759
1148,1.736
1152,1.746
1156,1.757
1165,1.731
1170,1.769
1174,1.739
1178,1.747
1182,1.745
1186,1.739
1190,1.75
1194,1.731
1198,1.763
1202,1.73
1206,1.75
1210,1.737
1214,1.74
1218,1.748
1222,1.763
1226,1.749
1230,1.738
1234,1.755
1238,1.729
1242,1.741
1246,1.746
1250,1.745
1254,1.754
1258,1.737
1262,1.756
1266,1.744
1270,1.728
1275,1.743
1279,1.751
1283,1.746
1287,1.723
1296,1.762
1301,1.744
1305,1.745
1309,1.745
1313,1.725
1317,1.753
1321,1.732
1325,1.75
1329,1.744
1333,1.742
1337,1.751
1341,1.748
1345,1.756
1349,1.737
1353,1.75
1357,1.738
1361,1.737
1365,1.748
1369,1.739
1373,1.753
1377,1.736
1381,1.757
1385,1.729
1389,1.744
1393,1.76
1397,1.726
1401,1.755
1405,1.741
1409,1.729
1413,1.748
1417,1.75
1426,1.746
1431,1.737
1435,1.759
1439,1.742
1443,1.742
1447,1.762
1451,1.723
1455,1.745
1459,1.736
1463,1.737
1467,1.747
1471,1.748
1475,1.753
1480,1.736
1484,1.755
1488,1.735
1492,1.741
1496,1.732
1500,1.733
1504,1.744
1508,1.744
1512,1.754
1516,1.73
1520,1.759
1524,1.737
1528,1.741
1532,1.739
1536,1.734
1541,1.757
1545,1.736
1549,1.748
1558,1.742
1563,1.756
1567,1.731
1571,1.746
1575,1.746
1579,1.739
1583,1.745
1587,1.745
1591,1.745
1594,1.73
1598,1.762
1602,1.737
1606,1.758
1609,1.733
1614,1.734
1617,1.745
1621,1.739
1625,1.746
1629,1.724
1632,1.749
1636,1.745
1640,1.743
1644,1.745
1651,1.732
1655,1.754
1659,1.738
1662,1.741
1666,1.739
1670,1.737
1674,1.749
1680,1.743
1684,1.757
1688,1.751
1691,1.739
1695,1.753
1699,1.734
1703,1.757
1706,1.73
1710,1.747
1714,1.766
1718,1.75
1722,1.752
1726,1.739
1730,1.749
1734,1.737
1738,1.754
1742,1.733
1746,1.745
1750,1.762
1754,1.722
1758,1.759
1762,1.749
1766,1.734
1771,1.749
1775,1.746
1778,1.746
1783,1.738
1787,1.75
1791,1.726
1795,1.737
1799,1.741
1807,1.733
1812,1.753
1816,1.735
1820,1.743
1824,1.75
1828,1.74
1832,1.75
1836,1.722
1840,1.751
1844,1.738
1848,1.747
1852,1.752
1856,1.745
1860,1.755
1864,1.742
1868,1.757
1872,1.733
1877,1.752
1880,1.72
1885,1.754
1889,1.763
1893,1.729
1897,1.759
1901,1.737
1905,1.733
1909,1.729
1913,1.733
1917,1.761
1921,1.74
1925,1.747
1929,1.737
1939,1.747
1944,1.765
1948,1.732
1951,1.749
1955,1.74
1960,1.733
1964,1.75
1967,1.745
1972,1.756
1976,1.74
1980,1.757
1984,1.729
1988,1.738
1992,1.765
1996,1.727
1999,1.74
2004,1.74
2008,1.738
2012,1.746
2016,1.736
2020,1.744
2024,1.726
2028,1.77
2032,1.737
2036,1.735
2040,1.758
2044,1.733
2048,1.748
2052,1.744
2057,1.752
2061,1.745
2070,1.746
2075,1.736
2079,1.73
2083,1.75
2087,1.732
2091,1.758
2095,1.741
2099,1.751
2103,1.742
2107,1.745
2112,1.758
2116,1.744
2119,1.753
2124,1.724
2128,1.741
2132,1.732
2136,1.751
2140,1.737
2144,1.754
2148,1.74
2152,1.75
2156,1.74
2160,1.757
2164,1.733
2167,1.742
2172,1.741
2176,1.737
2179,1.772
2183,1.737
2187,1.758
2191,1.738
2201,1.757
2205,1.748
2209,1.743
2213,1.75
2217,1.736
2220,1.753
2225,1.733
2228,1.752
2232,1.74
2236,1.75
2240,1.753
2243,1.726
2247,1.756
2251,1.732
2254,1.753
2258,1.736
2262,1.737
2265,1.752
2269,1.739
2273,1.752
2277,1.733
2280,1.749
2284,1.743
2288,1.749
2292,1.736
2296,1.745
2300,1.754
2304,1.729
2308,1.753
2312,1.737
2316,1.729
2325,1.75
2329,1.741
2333,1.75
2338,1.724
2341,1.756
2345,1.739
2349,1.754
2353,1.745
2357,1.739
2361,1.741
2365,1.743
2369,1.754
2373,1.736
2377,1.75
2381,1.708
2385,1.745
2389,1.751
2393,1.739
2397,1.762
2401,1.732
2405,1.75
2409,1.733
2413,1.747
2417,1.741
2421,1.731
2425,1.746
2429,1.745
2433,1.75
2437,1.735
2441,1.756
2445,1.74
2454,1.74
2459,1.752
2463,1.735
2467,1.754
2471,1.725
2475,1.747
2479,1.734
2483,1.755
2487,1.737
2491,1.732
2495,1.747
2499,1.746
2503,1.761
2506,1.739
2510,1.74
2514,1.737
2518,1.751
2522,1.737
2526,1.741
2530,1.758
2534,1.743
2538,1.774
2542,1.728
2546,1.747
2550,1.738
2554,1.736
2558,1.745
2562,1.733
2566,1.747
2570,1.741
2574,1.752
2583,1.741
2588,1.738
2592,1.756
2596,1.731
2600,1.75
2604,1.736
2608,1.747
2612,1.733
2616,1.741
2620,1.751
2624,1.745
2628,1.758
2632,1.724
2636,1.761
2640,1.747
2644,1.747
2648,1.744
2652,1.735
2656,1.744
2659,1.759
2663,1.76
2668,1.734
2672,1.75
2675,1.726
2679,1.763
2683,1.735
2687,1.733
2691,1.752
2695,1.737
2699,1.75
2703,1.726
2713,1.749
2717,1.73
2721,1.752
2724,1.737
2728,1.745
2732,1.745
2736,1.735
