Time_ms,V1
449,1.776
706,1.746
912,1.752
917,1.783
921,1.752
925,1.75
929,1.721
933,1.741
937,1.738
941,1.706
945,1.721
949,1.71
953,1.721
957,1.713
961,1.737
965,1.732
969,1.759
973,1.798
977,1.74
981,1.754
985,1.75
989,1.713
993,1.725
997,1.682
1001,1.712
1005,1.707
1009,1.74
1013,1.754
1016,1.752
1020,1.743
1024,1.709
1028,1.756
1032,1.73
1040,1.746
1045,1.796
1050,1.755
1054,1.76
1057,1.778
1061,1.711
1065,1.723
1069,1.747
1073,1.726
1077,1.729
1081,1.741
1085,1.754
1089,1.739
1092,1.748
1096,1.765
1100,1.779
1103,1.749
1107,1.735
1111,1.708
1115,1.711
1118,1.748
1122,1.736
1126,1.747
1129,1.759
1133,1.767
1137,1.766
1141,1.733
1144,1.754
1148,1.751
1152,1.75
1156,1.752
1165,1.734
1170,1.697
1174,1.737
1178,1.783
1182,1.74
1186,1.741
1190,1.772
1194,1.715
1198,1.74
1202,1.738
1206,1.751
1210,1.746
1214,1.722
1218,1.728
1222,1.789
1226,1.767
1230,1.762
1234,1.763
1238,1.729
1242,1.698
1246,1.721
1250,1.682
1254,1.748
1258,1.732
1262,1.763
1266,1.764
1270,1.747
1275,1.76
1279,1.731
1283,1.735
1287,1.76
1296,1.743
1301,1.732
1305,1.735
1309,1.759
1313,1.75
1317,1.76
1321,1.735
1325,1.737
1329,1.727
1333,1.725
1337,1.722
1341,1.734
1345,1.729
1349,1.757
1353,1.796
1357,1.748
1361,1.804
1365,1.738
1369,1.748
1373,1.727
1377,1.71
1381,1.714
1385,1.7
1389,1.755
1393,1.728
1397,1.76
1401,1.764
1405,1.725
1409,1.744
1413,1.762
1417,1.726
1426,1.726
1431,1.72
1435,1.713
1439,1.721
1443,1.745
1447,1.747
1451,1.754
1455,1.753
1459,1.77
1463,1.733
1467,1.763
1471,1.769
1475,1.759
1480,1.748
1484,1.727
1488,1.715
1492,1.722
1496,1.708
1500,1.791
1504,1.731
1508,1.722
1512,1.713
1516,1.739
1520,1.741
1524,1.704
1528,1.725
1532,1.761
1536,1.749
1541,1.741
1545,1.759
1549,1.726
1558,1.73
1563,1.717
1567,1.728
1571,1.734
1575,1.722
1579,1.707
1583,1.713
1587,1.743
1591,1.737
1594,1.751
1598,1.735
1602,1.819
1606,1.725
1609,1.712
1614,1.736
1617,1.754
1621,1.736
1625,1.765
1629,1.758
1632,1.729
1636,1.789
1640,1.745
1644,1.75
1651,1.742
1655,1.733
1659,1.759
1662,1.722
1666,1.724
1670,1.704
1674,1.725
1680,1.745
1684,1.721
1688,1.725
1691,1.721
1695,1.771
1699,1.769
1703,1.74
1706,1.746
1710,1.729
1714,1.741
1718,1.725
1722,1.763
1726,1.749
1730,1.722
1734,1.757
1738,1.721
1742,1.763
1746,1.758
1750,1.725
1754,1.702
1758,1.75
1762,1.727
1766,1.721
1771,1.696
1775,1.746
1778,1.754
1783,1.718
1787,1.73
1791,1.745
1795,1.785
1799,1.716
1807,1.721
1812,1.75
1816,1.754
1820,1.766
1824,1.76
1828,1.733
1832,1.737
1836,1.781
1840,1.754
1844,1.75
1848,1.722
1852,1.754
1856,1.744
1860,1.726
1864,1.712
1868,1.725
1872,1.741
1877,1.704
1880,1.725
1885,1.743
1889,1.788
1893,1.759
1897,1.729
1901,1.708
1905,1.721
1909,1.733
1913,1.757
1917,1.733
1921,1.741
1925,1.723
1929,1.745
1939,1.755
1944,1.754
1948,1.716
1951,1.752
1955,1.737
1960,1.733
1964,1.777
1967,1.75
1972,1.743
1976,1.741
1980,1.741
1984,1.719
1988,1.733
1992,1.729
1996,1.727
1999,1.744
2004,1.731
2008,1.731
2012,1.755
2016,1.779
2020,1.752
2024,1.763
2028,1.749
2032,1.723
2036,1.734
2040,1.745
2044,1.741
2048,1.729
2052,1.741
2057,1.723
2061,1.733
2070,1.746
2075,1.733
2079,1.745
2083,1.747
2087,1.773
2091,1.767
2095,1.736
2099,1.727
2103,1.783
2107,1.764
2112,1.747
2116,1.768
2119,1.785
2124,1.786
2128,1.738
2132,1.746
2136,1.787
2140,1.756
2144,1.75
2148,1.751
2152,1.773
2156,1.773
2160,1.729
2164,1.757
2167,1.767
2172,1.774
2176,1.698
2179,1.718
2183,1.71
2187,1.736
2191,1.728
2201,1.774
2205,1.739
2209,1.72
2213,1.729
2217,1.762
2220,1.757
2225,1.762
2228,1.771
2232,1.77
2236,1.775
2240,1.764
2243,1.763
2247,1.766
2251,1.78
2254,1.745
2258,1.738
2262,1.808
2265,1.791
2269,1.769
2273,1.746
2277,1.754
2280,1.738
2284,1.745
2288,1.754
2292,1.73
2296,1.752
2300,1.737
2304,1.74
2308,1.709
2312,1.753
2316,1.725
2325,1.723
2329,1.718
2333,1.729
2338,1.708
2341,1.745
2345,1.712
2349,1.732
2353,1.737
2357,1.716
2361,1.742
2365,1.739
2369,1.708
2373,1.716
2377,1.708
2381,1.692
2385,1.718
2389,1.728
2393,1.73
2397,1.729
2401,1.744
2405,1.736
2409,1.718
2413,1.735
2417,1.733
2421,1.721
2425,1.745
2429,1.743
2433,1.756
2437,1.723
2441,1.75
2445,1.746
2454,1.704
2459,1.758
2463,1.74
2467,1.702
2471,1.674
2475,1.766
2479,1.764
2483,1.737
2487,1.757
2491,1.749
2495,1.751
2499,1.731
2503,1.715
2506,1.717
2510,1.713
2514,1.73
2518,1.75
2522,1.782
2526,1.756
2530,1.73
2534,1.778
2538,1.76
2542,1.738
2546,1.725
2550,1.715
2554,1.741
2558,1.75
2562,1.721
2566,1.746
2570,1.746
2574,1.795
2583,1.758
2588,1.733
2592,1.729
2596,1.725
2600,1.741
2604,1.729
2608,1.725
2612,1.732
2616,1.758
2620,1.73
2624,1.732
2628,1.741
2632,1.742
2636,1.747
2640,1.739
2644,1.786
2648,1.745
