Time_ms,V1
449,1.744
706,1.734
912,1.723
917,1.767
921,1.775
925,1.738
929,1.76
933,1.738
937,1.748
941,1.745
945,1.74
949,1.723
953,1.747
957,1.741
961,1.736
965,1.757
969,1.733
973,1.742
977,1.756
981,1.743
985,1.714
989,1.745
993,1.754
997,1.744
1001,1.721
1005,1.742
1009,1.76
1013,1.751
1016,1.72
1020,1.748
1024,1.748
1028,1.779
1032,1.757
1040,1.745
1045,1.712
1050,1.741
1054,1.73
1057,1.78
1061,1.743
1065,1.73
1069,1.737
1073,1.754
1077,1.75
1081,1.72
1085,1.733
1089,1.764
1092,1.794
1096,1.721
1100,1.745
1103,1.719
1107,1.758
1111,1.75
1115,1.72
1118,1.752
1122,1.761
1126,1.748
1129,1.712
1133,1.73
1137,1.725
1141,1.755
1144,1.744
1148,1.733
1152,1.702
1156,1.753
1165,1.75
1170,1.721
1174,1.746
1178,1.775
1182,1.725
1186,1.711
1190,1.731
1194,1.77
1198,1.729
1202,1.718
1206,1.715
1210,1.726
1214,1.744
1218,1.762
1222,1.734
1226,1.716
1230,1.762
1234,1.756
1238,1.745
1242,1.73
1246,1.728
1250,1.759
1254,1.776
1258,1.737
1262,1.741
1266,1.722
1270,1.757
1275,1.725
1279,1.717
1283,1.732
1287,1.725
1296,1.743
1301,1.764
1305,1.764
1309,1.754
1313,1.716
1317,1.731
1321,1.744
1325,1.749
1329,1.72
1333,1.735
1337,1.747
1341,1.753
1345,1.727
1349,1.74
1353,1.716
1357,1.737
1361,1.76
1365,1.739
1369,1.724
1373,1.728
1377,1.76
1381,1.745
1385,1.731
1389,1.737
1393,1.734
1397,1.75
1401,1.742
1405,1.725
1409,1.739
1413,1.742
1417,1.725
1426,1.721
1431,1.733
1435,1.779
1439,1.747
1443,1.734
1447,1.725
1451,1.736
1455,1.747
1459,1.712
1463,1.722
1467,1.758
1471,1.775
1475,1.729
1480,1.728
1484,1.758
1488,1.789
1492,1.74
1496,1.721
1500,1.758
1504,1.779
1508,1.75
1512,1.729
1516,1.75
1520,1.783
1524,1.736
1528,1.693
1532,1.729
1536,1.766
1541,1.741
1545,1.745
1549,1.727
1558,1.716
1563,1.767
1567,1.744
1571,1.745
