Time_ms,V1
449,1.722
706,1.77
912,1.751
917,1.728
921,1.716
925,1.768
929,1.721
933,1.724
937,1.731
941,1.747
945,1.733
949,1.746
953,1.731
957,1.673
961,1.77
965,1.715
969,1.677
973,1.745
977,1.763
981,1.718
985,1.741
989,1.729
993,1.813
997,1.766
1001,1.674
1005,1.715
1009,1.735
1013,1.713
1016,1.79
1020,1.777
1024,1.792
1028,1.737
1032,1.717
1040,1.754
1045,1.747
1050,1.703
1054,1.775
1057,1.665
1061,1.716
1065,1.75
1069,1.642
1073,1.791
1077,1.786
1081,1.831
1085,1.766
1089,1.621
1092,1.729
1096,1.8
1100,1.673
1103,1.716
1107,1.741
1111,1.708
1115,1.738
1118,1.726
1122,1.769
1126,1.705
1129,1.729
1133,1.775
1137,1.729
1141,1.756
1144,1.716
1148,1.748
1152,1.778
1156,1.755
1165,1.746
1170,1.73
1174,1.739
1178,1.711
1182,1.721
1186,1.758
1190,1.693
1194,1.737
1198,1.743
1202,1.868
1206,1.737
1210,1.709
1214,1.654
1218,1.712
1222,1.696
1226,1.795
1230,1.644
1234,1.861
1238,1.746
1242,1.737
1246,1.733
1250,1.733
1254,1.795
1258,1.725
1262,1.753
1266,1.76
1270,1.707
1275,1.615
1279,1.72
1283,1.754
1287,1.724
1296,1.716
1301,1.725
1305,1.787
1309,1.846
1313,1.767
1317,1.752
1321,1.708
1325,1.689
1329,1.714
1333,1.737
1337,1.709
1341,1.755
1345,1.733
1349,1.744
1353,1.738
1357,1.728
1361,1.709
1365,1.724
1369,1.721
1373,1.744
1377,1.749
1381,1.748
1385,1.779
1389,1.735
1393,1.77
1397,1.755
1401,1.828
1405,1.762
1409,1.673
1413,1.664
1417,1.706
1426,1.758
1431,1.758
1435,1.777
1439,1.708
1443,1.697
1447,1.675
1451,1.716
1455,1.738
1459,1.713
1463,1.712
1467,1.723
1471,1.759
1475,1.759
1480,1.763
1484,1.783
1488,1.698
1492,1.805
1496,1.724
1500,1.739
1504,1.716
1508,1.712
1512,1.786
1516,1.796
1520,1.762
1524,1.737
1528,1.785
1532,1.7
1536,1.741
1541,1.728
1545,1.794
1549,1.76
1558,1.69
1563,1.783
1567,1.74
1571,1.776
1575,1.78
1579,1.726
1583,1.729
1587,1.77
1591,1.72
1594,1.728
1598,1.815
1602,1.78
1606,1.741
1609,1.731
1614,1.682
1617,1.727
1621,1.736
1625,1.726
1629,1.763
1632,1.793
1636,1.75
1640,1.74
1644,1.679
1651,1.69
1655,1.741
1659,1.742
1662,1.775
1666,1.75
1670,1.728
1674,1.688
1680,1.709
1684,1.76
1688,1.75
1691,1.768
1695,1.738
1699,1.706
1703,1.749
1706,1.797
1710,1.729
1714,1.708
1718,1.706
1722,1.694
1726,1.751
1730,1.742
